DistanceFromTarget,ElevationDifference,GunTiltX,GunTiltY,XDifference,YDifference,Zdifference,HitOrMiss
48.30412,1.4811,75.72507,139.295,-37.03405,1.4811,30.97699,0
17.30799,1.555517,64.11927,89.86703,-1.65489,1.555517,17.15833,0
31.42851,1.456184,82.9157,66.40117,10.25785,1.456184,29.67166,0
15.05636,1.672006,52.28274,74.64884,6.854446,1.672006,13.30093,0
48.72826,1.460625,81.19792,99.29205,-6.87407,1.460625,48.21885,0
43.11309,1.45441,83.73153,90.71545,1.42808,1.45441,43.06488,0
60.14144,1.467554,79.04,55.38072,35.63638,1.467554,48.42404,0
38.77879,1.457116,82.52258,42.79909,28.93406,1.457116,25.77772,0
17.74355,1.459124,81.73891,94.96667,0.5720275,1.459124,17.6742,0
47.8479,1.458783,81.86653,117.2829,-19.8826,1.458783,43.49685,0
29.01908,1.484646,74.9756,152.4882,-26.25327,1.484646,12.27472,0
59.49939,1.468959,78.65163,80.18204,6.528901,1.468959,59.12185,0
8.349315,1.466939,79.21388,162.3872,-7.870948,1.466939,2.367977,1
9.435566,1.674518,52.06383,141.5835,-9.192877,1.674518,1.310307,0
59.94532,1.46984,78.41465,58.64116,31.99644,1.46984,50.67059,0
11.65238,1.753473,45.6468,135.5952,-11.51492,1.753473,0.3316193,0
23.26633,1.448968,92.43448,68.60309,10.16327,1.448968,20.87895,0
53.14381,1.463461,80.25735,153.0056,-48.12048,1.463461,22.5065,0
5.95955,2.044734,26.31755,87.03897,-3.241466,2.044734,4.563793,0
33.23779,1.494674,73.03076,28.42275,30.92452,1.494674,12.09093,0
51.40291,1.470904,78.13496,48.45609,34.81617,1.470904,37.78796,1
11.54524,1.516128,69.46335,132.9468,-7.261173,1.516128,8.846996,0
35.80652,1.457072,82.54089,164.598,-34.78697,1.457072,8.357677,0
24.99183,1.560157,63.55679,56.72597,15.98368,1.560157,19.14888,0
16.28171,1.457332,82.43468,51.08101,9.552246,1.457332,13.10439,1
43.42713,1.481575,75.62231,130.5447,-27.21396,1.481575,33.81007,0
26.97696,1.448221,91.16407,2.447926,26.92064,1.448221,0.9684029,0
28.48199,1.462303,80.63017,25.09595,26.58677,1.462303,10.11085,0
14.53576,1.450633,85.9834,128.3884,-7.54666,1.450633,12.33823,0
39.66131,1.454702,83.58968,6.504422,39.62855,1.454702,0.6936836,0
36.26766,1.471663,77.93935,167.0797,-36.09659,1.471663,3.195911,1
39.18941,1.466925,79.21825,72.21208,15.52051,1.466925,35.95514,0
39.01159,1.466457,79.35263,57.94104,22.33694,1.466457,31.9502,0
35.54465,1.460012,81.41472,145.9747,-29.39583,1.460012,19.92927,1
25.08354,1.514684,69.68442,115.8922,-11.89298,1.514684,22.03286,0
21.91068,1.478843,76.22266,72.17556,3.144255,1.478843,21.63342,0
36.95158,1.46227,80.64095,84.09002,1.38808,1.46227,36.89653,0
21.35871,1.453311,84.29448,37.47075,16.69569,1.453311,13.24145,1
41.15083,1.483823,75.14624,133.1599,-29.06086,1.483823,29.09734,0
52.99447,1.475233,77.05779,88.30515,4.100689,1.475233,52.81498,0
34.08773,1.46094,81.0888,119.7702,-19.34503,1.46094,28.02871,0
16.01365,1.448626,91.95779,13.53607,15.39108,1.448626,4.177696,0
23.91156,1.448295,88.65524,157.9512,-21.64116,1.448295,10.06605,0
20.7373,1.448951,87.58625,139.4168,-15.55382,1.448951,13.63872,0
29.4332,1.484087,75.09141,30.73406,25.42637,1.484087,14.75162,0
49.04582,1.469809,78.42312,22.9076,45.68126,1.469809,17.792,0
42.08846,1.481244,75.69395,131.4596,-29.13942,1.481244,30.33378,0
48.46563,1.484206,75.06652,57.77303,27.99449,1.484206,39.53508,0
10.1313,1.456202,97.09194,154.2648,-9.667578,1.456202,2.657204,0
35.60939,1.480084,75.94696,59.05009,16.72879,1.480084,31.4004,0
20.75678,1.518497,69.10538,35.36309,17.93262,1.518497,10.34211,0
27.92286,1.449517,86.9512,61.10399,13.2463,1.449517,24.53814,0
11.69975,1.783835,43.37114,57.92307,8.491299,1.783835,7.848568,0
29.51352,1.505677,71.11979,154.0994,-28.23629,1.505677,8.455334,0
8.943669,1.690307,50.71151,102.7891,0.9067078,1.690307,8.735558,0
29.39293,1.568239,62.60267,39.16451,26.52723,1.568239,12.56147,0
6.467309,1.586738,60.52614,149.5934,-6.104427,1.586738,1.429798,0
20.52102,1.66433,52.95848,37.0536,20.45137,1.66433,0.2889099,0
51.41566,1.46008,81.39053,152.6655,-46.87299,1.46008,21.07988,0
30.85639,1.519611,68.93903,21.83666,30.66462,1.519611,3.080391,0
33.97,1.49088,73.73982,93.48338,-2.994072,1.49088,33.80494,0
37.51966,1.519722,68.92255,134.5414,-29.53586,1.519722,23.08783,0
24.5073,1.601186,58.99282,142.911,-22.97046,1.601186,8.390568,0
39.22744,1.465335,79.68209,141.9323,-32.72768,1.465335,21.57647,0
50.35695,1.468258,78.84353,13.42737,49.83715,1.468258,7.06575,0
38.06535,1.508711,70.62482,150.5651,-35.34261,1.508711,14.05685,0
29.92224,1.448291,88.6663,90.82217,-3.304702,1.448291,29.7039,0
39.70184,1.457224,82.4783,12.85893,39.12199,1.457224,6.601646,0
25.08307,1.452472,84.76501,151.3352,-22.63427,1.452472,10.7117,0
31.66281,1.478436,76.31425,110.8851,-8.458173,1.478436,30.47634,0
9.856619,1.469654,78.46442,93.78956,-1.831645,1.469654,9.572781,1
14.53852,1.464139,80.04527,166.3066,-14.18921,1.464139,2.809116,1
43.96799,1.463512,80.24104,108.0731,-10.88714,1.463512,42.57361,0
56.74858,1.474148,77.3191,87.32892,1.753444,1.474148,56.70232,0
44.49298,1.460524,81.23351,152.6525,-40.55522,1.460524,18.24189,0
20.37893,1.545957,65.31567,129.0173,-14.07811,1.545957,14.65325,0
32.5921,1.46973,78.44402,32.98715,26.89108,1.46973,18.35633,0
52.47654,1.468464,78.78687,54.40902,29.9807,1.468464,43.04403,0
49.27055,1.482355,75.45553,129.8424,-32.9757,1.482355,36.57858,1
46.81553,1.458021,82.15969,152.4833,-41.53751,1.458021,21.54539,0
33.39169,1.496085,72.77421,123.4902,-16.99135,1.496085,28.70646,0
50.39119,1.485993,74.70038,158.3354,-48.697,1.485993,12.87113,0
26.34955,1.500082,72.06684,58.66854,17.24455,1.500082,19.8664,0
33.64052,1.452031,85.02975,39.34886,25.73519,1.452031,21.61657,0
36.57877,1.468818,78.68991,167.7735,-36.41062,1.468818,3.180496,1
32.10321,1.478235,76.35976,30.97058,28.37894,1.478235,14.93542,0
30.90287,1.449116,87.38522,60.772,15.18827,1.449116,26.87385,0
44.18272,1.467833,78.96184,67.45342,16.21872,1.467833,41.07202,1
34.12009,1.46961,78.47604,126.9911,-19.38409,1.46961,28.04064,0
10.51604,1.614851,57.60299,126.8749,-6.316719,1.614851,8.250961,0
44.49207,1.478905,76.20881,67.18936,20.49252,1.478905,39.46408,0
13.09891,1.71497,48.67371,80.66302,0.2427794,1.71497,12.98389,0
21.84228,1.476551,76.74686,79.67535,2.104383,1.476551,21.69047,0
18.16348,1.549892,64.81671,75.84402,5.753058,1.549892,17.15844,0
29.29644,1.4863,74.63823,25.01098,27.24661,1.4863,10.66276,0
40.54127,1.481612,75.61443,138.955,-30.19866,1.481612,27.00815,0
43.47826,1.452254,84.89401,174.553,-43.43273,1.452254,1.359249,0
24.85597,1.448,89.95805,90.74702,1.592168,1.448,24.76263,0
43.75014,1.461412,80.92724,89.42078,-1.054838,1.461412,43.713,0
26.77469,1.454031,83.91962,82.64655,0.09146255,1.454031,26.73502,0
38.29695,1.4533,84.30019,91.94243,1.328626,1.4533,38.24629,0
36.27206,1.503688,71.45108,34.49378,30.89247,1.503688,18.94878,0
37.27378,1.457149,82.50938,19.13728,35.24255,1.457149,12.0488,0
12.37053,1.456562,97.24611,57.81149,8.38023,1.456562,8.982212,0
35.75356,1.463685,80.18669,61.24964,14.84405,1.463685,32.49352,0
42.54089,1.474751,77.17342,82.52468,8.610634,1.474751,41.63423,0
17.09904,1.501259,71.86356,77.08002,6.40809,1.501259,15.78163,0
32.02624,1.463852,80.13464,162.0896,-30.60024,1.463852,9.336079,1
20.76336,1.551553,64.60896,133.8596,-13.99558,1.551553,15.25888,0
48.51725,1.467944,78.93079,85.53415,-0.09969038,1.467944,48.49494,0
50.82296,1.473918,77.37523,20.338,48.9232,1.473918,13.68655,0
16.59789,1.536804,66.51447,91.77917,1.924877,1.536804,16.41411,0
30.3424,1.504939,71.24207,161.2415,-30.30492,1.504939,0.08863449,0
43.00622,1.482573,75.40923,35.71373,36.09708,1.482573,23.33104,0
22.43399,1.476389,76.7847,85.17648,4.440857,1.476389,21.94044,0
12.83801,1.46805,78.90141,80.93767,1.513183,1.46805,12.66371,1
52.31852,1.469623,78.47266,96.55518,-5.222667,1.469623,52.03645,0
45.20787,1.471735,77.92081,36.43985,37.01264,1.471735,25.9162,1
33.04606,1.46378,80.15716,10.596,32.91559,1.46378,2.542301,1
19.98412,1.558642,63.73916,152.4505,-19.6303,1.558642,3.403992,0
28.88837,1.452837,84.55491,122.0412,-13.37701,1.452837,25.56331,0
47.22862,1.479217,76.13905,22.91614,44.63152,1.479217,15.37472,1
10.23809,1.675936,51.94073,129.352,-7.557833,1.675936,6.699921,0
33.64752,1.513149,69.92206,115.6465,-17.32043,1.513149,28.80744,0
8.403189,1.458605,81.93431,141.5285,-5.347627,1.458605,6.315769,0
36.42673,1.503742,71.44209,45.26174,27.33887,1.503742,24.02564,0
19.84112,1.586896,60.50903,137.2128,-17.12603,1.586896,9.891972,0
36.21696,1.486073,74.68423,105.5972,-10.24391,1.486073,34.70623,0
50.85488,1.459718,81.52078,103.523,-8.314698,1.459718,50.14931,0
50.01057,1.472427,77.74544,36.35305,40.81923,1.472427,28.85619,1
26.61863,1.570224,62.37304,63.22824,14.59559,1.570224,22.20484,0
53.19742,1.472605,77.70078,68.33535,18.54729,1.472605,49.83769,0
20.3555,1.619435,57.14854,72.89322,9.239737,1.619435,18.06519,0
13.60612,1.69334,50.4562,41.47999,13.08227,1.69334,3.333652,0
37.47367,1.46624,79.41547,82.43679,7.08261,1.46624,36.76905,0
49.12719,1.465459,79.64514,56.8639,29.39873,1.465459,39.33253,0
25.91105,1.528672,67.63009,157.5046,-25.83915,1.528672,1.176353,0
36.89998,1.450475,86.10602,50.98687,24.91589,1.450475,27.17909,0
48.7955,1.477746,76.47123,108.113,-11.94368,1.477746,47.28812,0
24.22292,1.452586,84.69824,70.26881,5.435654,1.452586,23.56042,0
51.98942,1.481107,75.72357,83.02541,9.531284,1.481107,51.0868,0
47.99884,1.476917,76.66185,165.8459,-47.81787,1.476917,3.89344,0
57.80981,1.472473,77.73377,35.26687,47.34591,1.472473,33.13867,0
13.82494,1.554286,64.27042,25.94631,13.69971,1.554286,1.015514,0
35.35825,1.483758,75.15974,50.73003,22.22659,1.483758,27.45875,0
23.06399,1.594279,59.71705,52.47524,16.20691,1.594279,16.33224,0
47.34435,1.463111,80.3685,83.61893,8.381551,1.463111,46.57356,0
7.446581,1.818972,40.83965,111.1109,-3.204168,1.818972,6.471184,0
24.99389,1.556115,64.04612,53.58491,16.24034,1.556115,18.93473,0
34.67904,1.494819,73.00412,155.8843,-32.72895,1.494819,11.36738,0
54.27974,1.476454,76.76953,75.55299,16.47078,1.476454,51.69936,0
35.42316,1.458728,81.8874,109.3326,-13.81861,1.458728,32.58402,0
28.94599,1.455212,83.35014,129.2662,-16.36657,1.455212,23.8304,0
42.11556,1.48783,74.33259,23.24933,39.85344,1.48783,13.53551,0
36.86832,1.478751,76.24346,30.46036,31.81338,1.478751,18.57404,0
24.70411,1.558764,63.72443,67.33414,13.73597,1.558764,20.47404,0
31.62007,1.470053,78.35829,97.05445,-2.969347,1.470053,31.44599,1
32.68071,1.531888,67.18269,89.40819,0.3867423,1.531888,32.64249,0
9.148705,1.47601,76.87355,77.80914,4.22611,1.47601,7.978733,0
57.79022,1.472373,77.75903,80.38275,7.978927,1.472373,57.21782,0
12.46184,1.448331,88.5755,93.36018,-4.201716,1.448331,11.6424,0
36.22699,1.509435,70.50858,41.06277,28.60298,1.509435,22.18075,0
25.58969,1.449637,86.83308,155.402,-22.60384,1.449637,11.90785,0
37.96692,1.477242,76.58671,60.96765,19.91943,1.477242,32.28809,0
25.18164,1.472889,77.62953,90.73408,-3.753973,1.472889,24.85666,0
52.79211,1.462543,80.55163,96.15252,-9.608308,1.462543,51.88977,0
28.62097,1.476697,76.7129,62.14045,12.51684,1.476697,25.69646,0
43.24883,1.497996,72.43253,149.0316,-39.1619,1.497996,18.29105,0
22.44481,1.60032,59.08278,126.7201,-16.95099,1.60032,14.62439,0
20.29715,1.484023,75.10462,76.84397,5.916245,1.484023,19.35898,0
26.57013,1.449855,86.62881,148.4795,-23.33072,1.449855,12.63121,0
20.04071,1.491831,73.55927,24.92857,18.97351,1.491831,6.277763,0
24.18513,1.519605,68.93997,117.9991,-14.6933,1.519605,19.14989,0
10.21124,1.469773,78.43269,140.7938,-7.2272,1.469773,7.062347,1
19.67505,1.448119,90.85284,140.6642,-15.79058,1.448119,11.64766,0
40.59715,1.494233,73.11166,18.44205,40.18124,1.494233,5.600338,0
23.82905,1.471203,78.05743,158.4235,-22.33264,1.471203,8.180012,1
43.48208,1.476002,76.87552,13.84552,43.31537,1.476002,3.505898,1
28.30257,1.478025,76.4075,157.3401,-26.43669,1.478025,9.997612,0
29.52317,1.465731,79.56467,18.37609,28.50744,1.465731,7.536236,1
38.90483,1.466597,79.31214,122.6257,-22.70518,1.466597,31.55804,0
12.857,1.538815,66.24614,126.3765,-6.787733,1.538815,10.81024,0
44.02552,1.496595,72.68235,29.45493,40.31304,1.496595,17.63137,0
38.45127,1.502126,71.7154,70.25685,16.26371,1.502126,34.80999,0
35.32608,1.45494,83.47692,11.13379,34.76781,1.45494,6.083912,0
28.88214,1.468225,78.85286,67.22573,8.483838,1.468225,27.56895,0
39.58095,1.457749,82.26717,21.54165,36.65035,1.457749,14.87542,0
42.90337,1.476336,76.79718,65.46168,20.63991,1.476336,37.58342,0
39.57306,1.458023,82.15898,133.6894,-28.58165,1.458023,27.33114,0
34.9257,1.476527,76.75247,57.88953,18.01231,1.476527,29.88613,0
35.67668,1.48118,75.70771,15.17539,35.48705,1.48118,3.36171,0
50.88744,1.4822,75.48854,154.9333,-47.34023,1.4822,18.60743,1
45.74684,1.497276,72.56048,19.46779,45.2764,1.497276,6.370178,0
28.1472,1.471658,77.94061,133.167,-17.65987,1.471658,21.86843,0
20.16778,1.508124,70.71963,26.0866,19.25845,1.508124,5.794556,0
33.23721,1.514073,69.77872,104.5817,-12.60554,1.514073,30.71678,0
43.73147,1.487894,74.31985,157.3644,-41.82916,1.487894,12.67079,0
45.05915,1.469975,78.37906,11.7486,45.01056,1.469975,1.488564,1
45.51234,1.466542,79.32797,10.85382,45.46152,1.466542,1.572315,0
43.86374,1.455827,83.07239,114.4133,-21.63384,1.455827,38.12985,0
10.29683,1.680409,51.5546,98.09596,-3.262252,1.680409,9.620743,0
27.96199,1.472363,77.76154,166.8294,-27.81301,1.472363,2.478214,1
18.45142,1.64777,54.45391,80.19015,2.217492,1.64777,18.24342,0
36.6962,1.457059,82.54611,41.36007,26.94863,1.457059,24.86483,0
6.510752,1.476814,76.68571,93.34946,2.033106,1.476814,6.006279,0
25.40381,1.480946,75.75834,112.4486,-7.883717,1.480946,24.10409,0
24.09016,1.472499,77.72726,148.8819,-20.86375,1.472499,11.95288,1
30.22957,1.460182,81.35419,13.55585,29.59483,1.460182,5.986683,1
38.25343,1.455149,83.37948,49.84279,24.24066,1.455149,29.55668,0
60.62097,1.472164,77.81191,70.19345,18.03807,1.472164,57.8564,0
46.20442,1.476674,76.7183,50.40907,29.60389,1.476674,35.44401,1
37.75336,1.491219,73.67527,34.67503,32.29029,1.491219,19.50461,0
18.78563,1.585693,60.63992,31.41602,18.17741,1.585693,4.468449,0
34.00256,1.501617,71.80229,64.59892,13.63196,1.501617,31.11413,0
50.07012,1.468245,78.84714,114.8569,-18.11511,1.468245,46.65516,0
15.11997,1.664938,52.90465,130.6036,-11.63564,1.664938,9.510685,0
31.85369,1.491978,73.53155,16.70122,31.77192,1.491978,1.725285,0
28.5598,1.448959,87.57616,4.009904,28.46946,1.448959,1.747131,0
14.13505,1.728885,47.55973,55.89163,9.985466,1.728885,9.853992,0
7.849058,1.560907,63.46688,146.7581,-7.209141,1.560907,2.683201,0
47.48145,1.458723,81.88913,64.72923,17.92163,1.458723,43.94513,0
38.63394,1.455343,83.28989,106.1832,-9.04856,1.455343,37.53114,0
39.85177,1.464566,79.91428,163.68,-38.67859,1.464566,9.486034,1
23.08148,1.455526,83.20699,67.46418,11.17504,1.455526,20.14336,0
28.98808,1.497866,72.45559,160.1774,-28.54686,1.497866,4.810585,0
33.44085,1.518371,69.12438,36.85462,28.64305,1.518371,17.19188,0
51.97401,1.463144,80.35802,52.81088,30.89165,1.463144,41.77156,0
27.87936,1.537988,66.35611,154.0051,-27.42123,1.537988,4.792641,0
14.54743,1.733386,47.20437,136.3037,-14.33647,1.733386,1.757439,0
62.84833,1.469922,78.3931,124.2092,-38.16352,1.469922,49.9129,0
34.73188,1.478342,76.33568,164.0313,-34.40177,1.478342,4.542713,0
18.06044,1.494189,73.11968,52.00634,11.16592,1.494189,14.11628,0
46.83645,1.461515,80.89236,166.5616,-46.01988,1.461515,8.584152,0
43.34783,1.462457,80.57973,159.8931,-41.12795,1.462457,13.61571,0
11.28964,1.449757,93.28024,25.47136,10.46169,1.449757,3.988384,0
53.69735,1.467504,79.05395,77.94098,8.184337,1.467504,53.04968,0
50.00531,1.463948,80.10467,117.6472,-23.78148,1.463948,43.96395,0
47.35345,1.467207,79.13785,140.7675,-38.85947,1.467207,27.02106,0
55.08869,1.463705,80.18074,124.3606,-34.18093,1.463705,43.17737,0
40.25019,1.462806,80.46653,138.6381,-30.06359,1.462806,26.723,1
54.28659,1.471581,77.96017,57.80785,30.26038,1.471581,45.0464,0
40.75322,1.455047,83.42693,171.1283,-40.5,1.455047,4.296291,0
22.75774,1.595525,59.58526,97.46015,-0.4877171,1.595525,22.6965,0
17.38938,1.450536,93.94193,39.77996,13.3419,1.450536,11.05803,0
26.79391,1.448005,89.83375,37.21036,21.77097,1.448005,15.55126,0
45.57949,1.478335,76.3372,99.79585,-6.040174,1.478335,45.1533,0
26.7521,1.489556,73.99452,131.2521,-18.22876,1.489556,19.52354,0
28.98183,1.480982,75.75053,76.76471,3.260458,1.480982,28.75974,0
47.35324,1.462408,80.59584,9.692377,47.29706,1.462408,1.782776,0
18.91724,1.448273,88.70758,111.0644,-3.681395,1.448273,18.49896,0
31.488,1.521859,68.60725,155.6386,-30.7147,1.521859,6.766514,0
58.56097,1.466745,79.26974,94.45076,-6.719706,1.466745,58.15567,0
20.45498,1.451606,85.29942,92.25589,-0.8354971,1.451606,20.3863,1
24.81535,1.554764,64.21162,61.02435,14.01317,1.554764,20.42095,0
47.62117,1.473064,77.58592,146.4795,-39.5788,1.473064,26.44095,0
46.15045,1.464634,79.89363,77.40716,6.66324,1.464634,45.6434,0
33.11772,1.476824,76.68339,99.57558,-6.597595,1.476824,32.42028,0
46.72704,1.47519,77.06799,164.1475,-46.12953,1.47519,7.301121,0
37.31582,1.489929,73.92236,153.1261,-34.79708,1.489929,13.39454,0
53.33567,1.462821,80.46165,109.6786,-21.41725,1.462821,48.82474,0
44.46642,1.460963,81.0806,86.9723,1.158381,1.460963,44.42731,0
26.17383,1.480497,75.85618,94.52898,-2.703929,1.480497,25.99166,0
32.58044,1.521838,68.61029,77.18165,5.830409,1.521838,32.01836,0
5.880543,1.498099,72.41425,40.97659,5.121131,1.498099,2.471943,0
48.82655,1.458164,82.10375,165.3516,-47.77662,1.458164,9.964954,0
29.87287,1.474131,77.32355,55.71862,17.78241,1.474131,23.95832,0
53.85138,1.465839,79.53286,52.18829,32.04142,1.465839,43.25702,0
34.68171,1.452913,84.51254,54.95003,20.86961,1.452913,27.66169,0
45.36815,1.485193,74.86333,30.20765,40.51661,1.485193,20.35849,0
50.42903,1.464068,80.06736,78.6753,11.17526,1.464068,49.1534,0
37.23191,1.462176,80.67195,99.12279,-6.781249,1.462176,36.57994,1
46.98086,1.481672,75.60154,14.44441,46.94728,1.481672,0.9793205,0
45.9054,1.456669,82.70865,45.35592,33.64728,1.456669,31.19366,0
44.14244,1.456236,82.89338,140.455,-34.0606,1.456236,28.04121,0
32.04761,1.47196,77.86362,58.16449,17.12054,1.47196,27.05124,1
17.9004,1.466126,79.44891,111.6042,-7.705506,1.466126,16.09037,1
11.73702,1.724615,47.89896,55.38506,7.164159,1.724615,9.135548,0
49.54734,1.471654,77.94165,97.67927,-5.43906,1.471654,49.22591,0
39.06946,1.506552,70.97579,37.92661,33.19038,1.506552,20.55606,0
53.18416,1.477777,76.46391,101.4505,-14.771,1.477777,51.07043,0
20.58824,1.481223,75.69829,119.5995,-12.46607,1.481223,16.31805,0
12.85279,1.892852,35.80487,115.3234,-10.91414,1.892852,6.518669,0
32.45291,1.45027,86.27097,134.9621,-21.85628,1.45027,23.94559,0
25.35992,1.502696,71.61856,47.53924,16.38216,1.502696,19.30005,0
42.92704,1.468222,78.85354,107.628,-10.23983,1.468222,41.66199,0
21.89496,1.469593,78.48067,154.0854,-20.1829,1.469593,8.359451,1
52.59705,1.477952,76.42412,68.27477,16.40052,1.477952,49.95286,0
46.28838,1.455658,83.14722,88.78922,-1.101545,1.455658,46.25237,0
40.45823,1.494686,73.02841,128.527,-27.51467,1.494686,29.62394,0
57.34415,1.466986,79.2007,106.8446,-20.00195,1.466986,53.72263,0
17.77614,1.448864,87.70026,51.8443,8.689233,1.448864,15.43986,0
26.94645,1.483214,75.27368,159.9855,-25.97777,1.483214,7.004757,0
55.22104,1.473006,77.6005,81.33765,10.80091,1.473006,54.1344,0
21.84336,1.551089,64.66685,141.3052,-19.16962,1.551089,10.35626,0
47.1855,1.488146,74.27026,62.73101,22.07967,1.488146,41.67427,0
21.46068,1.522733,68.47955,149.9859,-19.33161,1.522733,9.194077,0
37.37028,1.458196,82.09136,68.95741,11.47754,1.458196,35.53418,0
54.17037,1.477279,76.57835,126.6305,-34.75946,1.477279,41.5214,0
49.69164,1.458816,81.85429,148.7,-42.81671,1.458816,25.17658,0
24.84132,1.565221,62.9553,152.6909,-24.7275,1.565221,1.786583,0
56.85094,1.465777,79.55102,130.7874,-40.11263,1.465777,40.25988,0
49.87143,1.461674,80.839,9.168426,49.84907,1.461674,0.3065529,0
48.10596,1.475503,76.99349,62.48722,22.8085,1.475503,42.32941,1
31.14992,1.515908,69.49699,32.97654,27.99093,1.515908,13.58408,0
23.94515,1.448216,88.84872,123.264,-13.50951,1.448216,19.71714,0
33.696,1.501532,71.81679,51.93305,22.23988,1.501532,25.26961,0
37.7809,1.462205,80.66241,126.8644,-20.81725,1.462205,31.49446,0
25.6634,1.543628,65.61546,155.6008,-25.61471,1.543628,0.3378716,0
39.98175,1.497553,72.51125,23.24002,38.32882,1.497553,11.27827,0
45.26685,1.474489,77.23634,22.40781,43.03888,1.474489,13.94877,0
20.41126,1.63612,55.53936,83.28674,6.32764,1.63612,19.33659,0
54.82778,1.465464,79.64384,42.96707,42.31458,1.465464,34.8341,0
19.59534,1.543948,65.5741,85.00874,2.223595,1.543948,19.40745,0
54.62222,1.462038,80.71767,73.19017,17.57676,1.462038,51.6963,0
41.95353,1.473457,77.48867,110.4883,-12.03302,1.473457,40.16384,0
34.45623,1.454677,83.60188,53.8975,22.76069,1.454677,25.82764,0
25.30029,1.492229,73.4843,91.99037,-2.641663,1.492229,25.11771,0
27.96099,1.5538,64.33028,109.9791,-12.37681,1.5538,25.02434,0
12.68605,1.73476,47.09642,55.75034,9.620323,1.73476,8.085541,0
20.18832,1.548545,64.98654,29.73483,19.60178,1.548545,4.576069,0
